Unnamed: 0,id,city,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,lastUpdated,firstUpdated,measurements,bounds,manufacturers,coordinates.latitude,coordinates.longitude,province,pm25_average
92,8567,BRITISH COLUMBIA,FORT ST JOHN LEARNIN,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 30165, 'average': 6.867819204332418, 'lastValue': 2.1, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2019-10-28T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 17713, 'average': 0.02460451356605556, 'lastValue': 0.034, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 18436, 'average': 0.00037381428457168244, 'lastValue': 0.0014, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7096, 'average': 0.0006716123499142372, 'lastValue': 0.0015, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 18874, 'average': 19.163514147256528, 'lastValue': 17.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2021-08-03T18:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 17214, 'average': 0.006409065934065987, 'lastValue': 0.0050999999999999995, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2019-10-28T18:00:00+00:00,109498,"[-120.85611100000001, 56.244722, -120.85611100000001, 56.244722]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",56.244722,-120.856111,BC,6.867819204332418
94,8592,ALBERTA,Edmonton Woodcroft,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 34239, 'average': 9.327343403689397, 'lastValue': 5.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-07-23T21:00:00+00:00,34239,"[-113.562583, 53.564411, -113.562583, 53.564411]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",53.564411,-113.562583,AB,9.327343403689397
95,8635,NOVA SCOTIA,JOHNSTON BUILDING -,,CA,,False,,"[{'id': 19840, 'unit': 'ppm', 'count': 5173, 'average': 0.008149800796812746, 'lastValue': 0.0124, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 29653, 'average': 5.307437819826257, 'lastValue': 10.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2019-06-21T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 11507, 'average': 0.004733778857837202, 'lastValue': 0.008400000000000001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5174, 'average': 0.0030043824701195244, 'lastValue': 0.004, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 11489, 'average': 0.02607137422005817, 'lastValue': 0.032, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 11495, 'average': 0.00013638028383946118, 'lastValue': 0.0001, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 11471, 'average': 0.09901048791609775, 'lastValue': 0.1, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 8, 'firstUpdated': '2022-04-25T16:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2019-06-21T15:00:00+00:00,85962,"[-63.573689, 44.647175, -63.573689, 44.647175]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.647175,-63.573689,NS,5.307437819826257
96,8640,ALBERTA,Joussard,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 4950, 'average': 0.035758503401360525, 'lastValue': 0.05, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-10-04T18:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2022-10-04T18:00:00+00:00,4950,"[-115.895667, 55.340367, -115.895667, 55.340367]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.340367,-115.895667,AB,
97,8642,BRITISH COLUMBIA,KITIMAT WHITESAIL,,CA,,False,,"[{'id': 35, 'unit': 'ppm', 'count': 7244, 'average': 0.0001736727272727274, 'lastValue': 0.0004, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 38114, 'average': 4.000464597658428, 'lastValue': 5.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 17766, 'average': 0.0015487854080860732, 'lastValue': 0.0008, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 18038, 'average': 0.00046632443531824337, 'lastValue': -0.0001, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 18176, 'average': 0.019524729960205104, 'lastValue': 0.034, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-08-20T16:00:00+00:00,99338,"[-128.639131, 54.066909, -128.639131, 54.066909]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",54.066909,-128.639131,BC,4.000464597658428
98,8644,BRITISH COLUMBIA,Kamloops Federal Bui,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 39832, 'average': 8.54895449685163, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 18846, 'average': 0.010879112896994229, 'lastValue': 0.0092, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7294, 'average': 0.002845716342692591, 'lastValue': 0.0040999999999999995, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 18875, 'average': 0.020753566196314716, 'lastValue': 0.031, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 18871, 'average': 0.0004222196513959308, 'lastValue': 0.0003, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-08-20T16:00:00+00:00,103718,"[-120.33401599999999, 50.67477, -120.33401599999999, 50.67477]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",50.67477,-120.334016,BC,8.54895449685163
99,8648,NOVA SCOTIA,Kejimkujik Site B,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 37748, 'average': 0.029139437014869256, 'lastValue': 0.041, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-08-01T15:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-08-01T15:00:00+00:00,37748,"[-65.20277, 44.40298, -65.20277, 44.40298]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.40298,-65.20277,NS,
100,8654,BRITISH COLUMBIA,Kitimat Haisla Villa,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 38758, 'average': 3.567920792079208, 'lastValue': 3.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 18662, 'average': 0.00037217222653217826, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-08-20T16:00:00+00:00,57420,"[-128.650768, 53.973228, -128.650768, 53.973228]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",53.973228,-128.650768,BC,3.567920792079208
101,8683,NEW BRUNSWICK,EDMUNDSTON QUEEN ST.,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 12338, 'average': 0.0256228311983138, 'lastValue': 0.039, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-04-28T01:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 28082, 'average': 5.944480445397708, 'lastValue': 3.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2019-10-28T18:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 12269, 'average': 0.0039348502024291465, 'lastValue': 0.0015, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-28T01:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2019-10-28T18:00:00+00:00,52689,"[-68.322302, 47.363195, -68.322302, 47.363195]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",47.363195,-68.322302,NB,5.944480445397708
102,8685,BRITISH COLUMBIA,Duncan College Stree,,CA,,False,,"[{'id': 35, 'unit': 'ppm', 'count': 7212, 'average': 0.0006740659340659319, 'lastValue': 0.0018, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 18709, 'average': 0.0033548903747473552, 'lastValue': 0.004900000000000001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 30357, 'average': 8.20332343724229, 'lastValue': 27.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2019-10-28T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 18711, 'average': 0.018483549041010863, 'lastValue': 0.026, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2019-10-28T18:00:00+00:00,74989,"[-123.717307, 48.786114, -123.717307, 48.786114]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.786114,-123.717307,BC,8.20332343724229
105,8717,SASKATCHEWAN,PRINCE ALBERT,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 33595, 'average': 0.02426862109500185, 'lastValue': 0.046, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 33823, 'average': 8.672204427862448, 'lastValue': 8.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 6467, 'average': 0.004789416846652229, 'lastValue': 0.003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-07-23T21:00:00+00:00,73885,"[-105.75203, 53.201694, -105.75203, 53.201694]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",53.201694,-105.75203,SK,8.672204427862448
106,8735,SASKATCHEWAN,Pinehouse Lake,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 38786, 'average': 0.028462305410281805, 'lastValue': 0.047, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-07-23T21:00:00+00:00,38786,"[-106.72167, 55.50333, -106.72167, 55.50333]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.50333,-106.72167,SK,
107,8743,BRITISH COLUMBIA,Port Alberni Element,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 39353, 'average': 8.376490165507313, 'lastValue': 8.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2018-08-20T16:00:00+00:00,39353,"[-124.806628, 49.261014, -124.806628, 49.261014]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.261014,-124.806628,BC,8.376490165507313
109,8794,BRITISH COLUMBIA,SQUAMISH ELEMENTARY,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18837, 'average': 0.00033343897348688163, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7168, 'average': 0.0016309798270893316, 'lastValue': 0.0008, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 18834, 'average': 0.01675880172946294, 'lastValue': 0.03, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 18868, 'average': 0.005310943943791113, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 30065, 'average': 5.8696099674972775, 'lastValue': 4.4, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2019-10-28T18:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2019-10-28T18:00:00+00:00,93772,"[-123.15133, 49.70516, -123.15133, 49.70516]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.70516,-123.15133,BC,5.8696099674972775
110,8799,QUEBEC,Saint-Anicet,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 17129, 'average': 6.132739602169985, 'lastValue': 2.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 23948, 'average': 0.0269504058712334, 'lastValue': 0.043, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2020-07-15T14:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2020-07-15T14:00:00+00:00,41077,"[-74.2833, 45.1167, -74.2833, 45.1167]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.1167,-74.2833,QC,6.132739602169985
113,8879,BRITISH COLUMBIA,TERRACE SKEENA MIDDL,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 18161, 'average': 0.019388135316228527, 'lastValue': 0.039, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 30214, 'average': 5.156923652694614, 'lastValue': 2.4, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2019-10-28T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 7281, 'average': 0.0010959914101646376, 'lastValue': 0.0008, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T05:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 13202, 'average': 0.0017591794660344216, 'lastValue': -0.0007, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 18409, 'average': 0.0006309756488304514, 'lastValue': 0.0011, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2019-10-28T18:00:00+00:00,87267,"[-128.6075, 54.52166999999999, -128.6075, 54.52166999999999]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",54.52166999999999,-128.6075,BC,5.156923652694614
114,8910,NORTHWEST TERRITORIES,Wood Buffalo Park,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 2343, 'average': 0.023, 'lastValue': 0.044, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-10-04T18:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2022-10-04T18:00:00+00:00,2343,"[-113.63769, 60.1465, -113.63769, 60.1465]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",60.1465,-113.63769,NT,
116,230086,BRITISH COLUMBIA,Kitimat Haul Road,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 18613, 'average': 3.6220095693779903, 'lastValue': 10.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 18511, 'average': 0.002261118540077057, 'lastValue': 0.0006, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2021-07-23T12:00:00+00:00,37124,"[-128.70269, 54.029194, -128.70269, 54.029194]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",54.029194,-128.70269,BC,3.6220095693779903
117,230088,BRITISH COLUMBIA,PINE RIVER GAS PLANT,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18836, 'average': 0.002898917162966974, 'lastValue': 0.0002, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2021-07-23T12:00:00+00:00,18836,"[-121.928814, 55.570022, -121.928814, 55.570022]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.570022,-121.928814,BC,
120,230092,BRITISH COLUMBIA,Pine River Hasler,,CA,,False,,"[{'id': 9, 'unit': 'ppm', 'count': 18847, 'average': 0.0004180194805194583, 'lastValue': 0.0011, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-04-20T16:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-07-23T12:00:00+00:00', 'manufacturers': None}]",,2024-04-20T16:00:00+00:00,2021-07-23T12:00:00+00:00,18847,"[-121.99348, 55.601678, -121.99348, 55.601678]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",55.601678,-121.99348,BC,
